Trade #,Data,Hora,Direção,Contratos,PnL Bruto,Comissões,PnL Líquido
1,2025-10-01,03:26:00,SHORT,0,-2.0,0.0,-2.0
2,2025-10-01,03:29:00,SHORT,0,0.0,0.0,0.0
3,2025-10-01,03:38:00,SHORT,0,-1.5,0.0,-1.5
4,2025-10-01,03:55:00,SHORT,0,-3.25,0.0,-3.25
5,2025-10-01,04:18:00,SHORT,0,6.5,0.0,6.5
6,2025-10-01,04:32:00,SHORT,0,-0.25,0.0,-0.25
7,2025-10-01,04:42:00,SHORT,0,-3.0,0.0,-3.0
8,2025-10-01,04:52:00,SHORT,0,-4.75,0.0,-4.75
9,2025-10-01,05:05:00,SHORT,0,-1.5,0.0,-1.5
10,2025-10-01,05:12:00,SHORT,0,-2.25,0.0,-2.25
11,2025-10-01,05:15:00,SHORT,0,-1.75,0.0,-1.75
12,2025-10-01,05:39:00,SHORT,0,-0.75,0.0,-0.75
13,2025-10-01,05:57:00,SHORT,0,2.5,0.0,2.5
14,2025-10-01,06:12:00,SHORT,0,-8.25,0.0,-8.25
15,2025-10-01,06:39:00,SHORT,0,-5.75,0.0,-5.75
16,2025-10-01,07:08:00,SHORT,0,-14.0,0.0,-14.0
17,2025-10-01,07:10:00,SHORT,0,-4.75,0.0,-4.75
18,2025-10-01,07:22:00,SHORT,0,-6.75,0.0,-6.75
19,2025-10-01,07:37:00,SHORT,0,2.0,0.0,2.0
20,2025-10-01,08:04:00,SHORT,0,-8.25,0.0,-8.25
21,2025-10-01,08:12:00,SHORT,0,-8.25,0.0,-8.25
22,2025-10-01,08:17:00,SHORT,0,-3.5,0.0,-3.5
23,2025-10-01,08:21:00,SHORT,0,-7.75,0.0,-7.75
24,2025-10-01,08:25:00,SHORT,0,-7.5,0.0,-7.5
25,2025-10-01,08:58:00,SHORT,0,51.5,0.0,51.5
26,2025-10-01,09:35:00,SHORT,0,15.25,0.0,15.25
27,2025-10-01,09:38:00,SHORT,0,-4.5,0.0,-4.5
28,2025-10-01,09:53:00,SHORT,0,-2.25,0.0,-2.25
29,2025-10-01,09:58:00,SHORT,0,-4.75,0.0,-4.75
30,2025-10-01,10:05:00,SHORT,0,0.5,0.0,0.5
31,2025-10-01,10:20:00,SHORT,0,0.25,0.0,0.25
32,2025-10-01,10:25:00,SHORT,0,-7.0,0.0,-7.0
33,2025-10-01,10:28:00,SHORT,0,-8.0,0.0,-8.0
34,2025-10-01,10:40:00,SHORT,0,-5.25,0.0,-5.25
35,2025-10-01,10:56:00,SHORT,0,-2.0,0.0,-2.0
36,2025-10-01,10:58:00,SHORT,0,-1.25,0.0,-1.25
37,2025-10-01,11:01:00,SHORT,0,-4.75,0.0,-4.75
38,2025-10-01,11:45:00,SHORT,0,42.0,0.0,42.0
39,2025-10-01,11:53:00,SHORT,0,3.5,0.0,3.5
40,2025-10-01,12:05:00,SHORT,0,6.5,0.0,6.5
41,2025-10-01,12:28:00,SHORT,0,-13.5,0.0,-13.5
42,2025-10-01,12:30:00,SHORT,0,-6.5,0.0,-6.5
43,2025-10-01,12:32:00,SHORT,0,-2.5,0.0,-2.5
44,2025-10-01,12:34:00,SHORT,0,-7.5,0.0,-7.5
45,2025-10-01,12:55:00,SHORT,0,-7.0,0.0,-7.0
46,2025-10-01,13:10:00,SHORT,0,-6.25,0.0,-6.25
47,2025-10-01,13:17:00,SHORT,0,-3.75,0.0,-3.75
48,2025-10-01,13:21:00,SHORT,0,-1.0,0.0,-1.0
49,2025-10-01,13:49:00,SHORT,0,-7.5,0.0,-7.5
50,2025-10-01,14:00:00,SHORT,0,-25.5,0.0,-25.5
51,2025-10-01,14:45:00,SHORT,0,94.75,0.0,94.75
52,2025-10-01,14:54:00,SHORT,0,-7.5,0.0,-7.5
53,2025-10-01,15:12:00,SHORT,0,-0.25,0.0,-0.25
54,2025-10-01,16:06:00,SHORT,0,37.75,0.0,37.75
55,2025-10-01,16:21:00,SHORT,0,-3.0,0.0,-3.0
56,2025-10-01,16:43:00,SHORT,0,-2.25,0.0,-2.25
57,2025-10-01,16:54:00,SHORT,0,-3.25,0.0,-3.25
58,2025-10-01,16:56:00,SHORT,0,-3.25,0.0,-3.25
59,2025-10-01,17:32:00,SHORT,0,34.75,0.0,34.75
60,2025-10-01,17:37:00,SHORT,0,-3.5,0.0,-3.5
61,2025-10-01,17:54:00,SHORT,0,-3.5,0.0,-3.5
62,2025-10-01,17:57:00,SHORT,0,-2.0,0.0,-2.0
63,2025-10-01,18:30:00,SHORT,0,33.0,0.0,33.0
64,2025-10-01,18:33:00,SHORT,0,-1.5,0.0,-1.5
65,2025-10-01,18:56:00,SHORT,0,7.0,0.0,7.0
66,2025-10-01,19:13:00,SHORT,0,-4.5,0.0,-4.5
67,2025-10-01,19:41:00,SHORT,0,-4.75,0.0,-4.75
68,2025-10-01,19:43:00,SHORT,0,-5.5,0.0,-5.5
69,2025-10-01,19:56:00,SHORT,0,-10.0,0.0,-10.0
70,2025-10-01,20:01:00,SHORT,0,-8.25,0.0,-8.25
71,2025-10-01,20:28:00,SHORT,0,-2.0,0.0,-2.0
72,2025-10-01,20:32:00,SHORT,0,-0.5,0.0,-0.5
73,2025-10-01,20:43:00,SHORT,0,1.5,0.0,1.5
74,2025-10-01,20:50:00,SHORT,0,-1.0,0.0,-1.0
75,2025-10-01,20:58:00,SHORT,0,-3.75,0.0,-3.75
76,2025-10-01,22:02:00,SHORT,0,-3.0,0.0,-3.0
77,2025-10-01,22:21:00,SHORT,0,5.75,0.0,5.75
78,2025-10-01,22:25:00,SHORT,0,-1.0,0.0,-1.0
79,2025-10-01,22:28:00,SHORT,0,0.0,0.0,0.0
80,2025-10-01,22:40:00,SHORT,0,-7.5,0.0,-7.5
81,2025-10-01,22:53:00,SHORT,0,-1.75,0.0,-1.75
82,2025-10-01,23:03:00,SHORT,0,-2.0,0.0,-2.0
83,2025-10-01,23:32:00,SHORT,0,8.0,0.0,8.0
84,2025-10-01,23:51:00,SHORT,0,-4.5,0.0,-4.5
85,2025-10-02,00:38:00,SHORT,0,23.25,0.0,23.25
86,2025-10-02,00:41:00,SHORT,0,-0.5,0.0,-0.5
87,2025-10-02,01:04:00,SHORT,0,11.75,0.0,11.75
88,2025-10-02,01:13:00,SHORT,0,-1.25,0.0,-1.25
89,2025-10-02,01:32:00,SHORT,0,8.5,0.0,8.5
90,2025-10-02,01:35:00,SHORT,0,-1.25,0.0,-1.25
91,2025-10-02,02:04:00,SHORT,0,-1.75,0.0,-1.75
92,2025-10-02,02:34:00,SHORT,0,-1.5,0.0,-1.5
93,2025-10-02,02:37:00,SHORT,0,-2.5,0.0,-2.5
94,2025-10-02,02:50:00,SHORT,0,0.25,0.0,0.25
95,2025-10-02,02:57:00,SHORT,0,-0.75,0.0,-0.75
96,2025-10-02,03:02:00,SHORT,0,-1.75,0.0,-1.75
97,2025-10-02,03:04:00,SHORT,0,-0.75,0.0,-0.75
98,2025-10-02,03:29:00,SHORT,0,-3.5,0.0,-3.5
99,2025-10-02,04:19:00,SHORT,0,10.25,0.0,10.25
100,2025-10-02,04:32:00,SHORT,0,-2.75,0.0,-2.75
101,2025-10-02,04:43:00,SHORT,0,-1.75,0.0,-1.75
102,2025-10-02,05:10:00,SHORT,0,8.0,0.0,8.0
103,2025-10-02,05:18:00,SHORT,0,-1.75,0.0,-1.75
104,2025-10-02,05:35:00,SHORT,0,-0.25,0.0,-0.25
105,2025-10-02,05:42:00,SHORT,0,-2.0,0.0,-2.0
106,2025-10-02,05:44:00,SHORT,0,-1.5,0.0,-1.5
107,2025-10-02,06:00:00,SHORT,0,-2.0,0.0,-2.0
108,2025-10-02,06:03:00,SHORT,0,-9.75,0.0,-9.75
109,2025-10-02,06:37:00,SHORT,0,-1.5,0.0,-1.5
110,2025-10-02,06:50:00,SHORT,0,-1.0,0.0,-1.0
111,2025-10-02,06:52:00,SHORT,0,-2.25,0.0,-2.25
112,2025-10-02,07:24:00,SHORT,0,10.0,0.0,10.0
113,2025-10-02,07:35:00,SHORT,0,-2.75,0.0,-2.75
114,2025-10-02,07:49:00,SHORT,0,-3.25,0.0,-3.25
115,2025-10-02,07:52:00,SHORT,0,-5.0,0.0,-5.0
116,2025-10-02,07:57:00,SHORT,0,-1.75,0.0,-1.75
117,2025-10-02,08:01:00,SHORT,0,-2.5,0.0,-2.5
118,2025-10-02,08:16:00,SHORT,0,12.25,0.0,12.25
119,2025-10-02,08:32:00,SHORT,0,3.25,0.0,3.25
120,2025-10-02,08:36:00,SHORT,0,-4.25,0.0,-4.25
121,2025-10-02,08:45:00,SHORT,0,-2.75,0.0,-2.75
122,2025-10-02,09:03:00,SHORT,0,-1.5,0.0,-1.5
123,2025-10-02,09:16:00,SHORT,0,-2.0,0.0,-2.0
124,2025-10-02,09:26:00,SHORT,0,-5.5,0.0,-5.5
125,2025-10-02,10:17:00,SHORT,0,15.5,0.0,15.5
126,2025-10-02,10:21:00,SHORT,0,-1.25,0.0,-1.25
127,2025-10-02,10:30:00,SHORT,0,-3.75,0.0,-3.75
128,2025-10-02,10:49:00,SHORT,0,1.75,0.0,1.75
129,2025-10-02,10:59:00,SHORT,0,-0.75,0.0,-0.75
130,2025-10-02,11:39:00,SHORT,0,20.5,0.0,20.5
131,2025-10-02,11:42:00,SHORT,0,-3.0,0.0,-3.0
132,2025-10-02,11:51:00,SHORT,0,-2.0,0.0,-2.0
133,2025-10-02,12:28:00,SHORT,0,21.25,0.0,21.25
134,2025-10-02,12:30:00,SHORT,0,-3.25,0.0,-3.25
135,2025-10-02,12:35:00,SHORT,0,-3.0,0.0,-3.0
136,2025-10-02,12:44:00,SHORT,0,-3.5,0.0,-3.5
137,2025-10-02,13:15:00,SHORT,0,13.25,0.0,13.25
138,2025-10-02,13:20:00,SHORT,0,0.5,0.0,0.5
139,2025-10-02,13:30:00,SHORT,0,-5.25,0.0,-5.25
140,2025-10-02,14:13:00,SHORT,0,-10.75,0.0,-10.75
141,2025-10-02,14:21:00,SHORT,0,-1.5,0.0,-1.5
142,2025-10-02,14:33:00,SHORT,0,1.0,0.0,1.0
143,2025-10-02,14:38:00,SHORT,0,-6.25,0.0,-6.25
144,2025-10-02,14:43:00,SHORT,0,-12.0,0.0,-12.0
145,2025-10-02,15:14:00,SHORT,0,-13.25,0.0,-13.25
146,2025-10-02,15:33:00,SHORT,0,0.25,0.0,0.25
147,2025-10-02,15:49:00,SHORT,0,-17.25,0.0,-17.25
148,2025-10-02,16:07:00,SHORT,0,23.75,0.0,23.75
149,2025-10-02,16:20:00,SHORT,0,-1.75,0.0,-1.75
150,2025-10-02,16:22:00,SHORT,0,-6.25,0.0,-6.25
151,2025-10-02,16:27:00,SHORT,0,-3.0,0.0,-3.0
152,2025-10-02,16:29:00,SHORT,0,-7.5,0.0,-7.5
153,2025-10-02,16:32:00,SHORT,0,-0.75,0.0,-0.75
154,2025-10-02,16:35:00,SHORT,0,-3.75,0.0,-3.75
155,2025-10-02,16:39:00,SHORT,0,-10.75,0.0,-10.75
156,2025-10-02,16:42:00,SHORT,0,-12.25,0.0,-12.25
157,2025-10-02,16:49:00,SHORT,0,-2.75,0.0,-2.75
158,2025-10-02,17:04:00,SHORT,0,2.25,0.0,2.25
159,2025-10-02,17:11:00,SHORT,0,3.0,0.0,3.0
160,2025-10-02,17:22:00,SHORT,0,-2.25,0.0,-2.25
161,2025-10-02,17:48:00,SHORT,0,14.25,0.0,14.25
162,2025-10-02,17:51:00,SHORT,0,-6.0,0.0,-6.0
163,2025-10-02,17:56:00,SHORT,0,-3.0,0.0,-3.0
164,2025-10-02,18:29:00,SHORT,0,11.25,0.0,11.25
165,2025-10-02,18:32:00,SHORT,0,-4.25,0.0,-4.25
166,2025-10-02,18:36:00,SHORT,0,-2.25,0.0,-2.25
167,2025-10-02,18:42:00,SHORT,0,-3.5,0.0,-3.5
168,2025-10-02,18:49:00,SHORT,0,-4.75,0.0,-4.75
169,2025-10-02,18:53:00,SHORT,0,-6.75,0.0,-6.75
170,2025-10-02,19:14:00,SHORT,0,5.5,0.0,5.5
171,2025-10-02,19:38:00,SHORT,0,-5.75,0.0,-5.75
172,2025-10-02,19:52:00,SHORT,0,-13.75,0.0,-13.75
173,2025-10-02,20:17:00,SHORT,0,7.5,0.0,7.5
174,2025-10-02,20:19:00,SHORT,0,-0.25,0.0,-0.25
175,2025-10-02,22:02:00,SHORT,0,-10.25,0.0,-10.25
176,2025-10-02,22:08:00,SHORT,0,-1.25,0.0,-1.25
177,2025-10-02,22:13:00,SHORT,0,-1.0,0.0,-1.0
178,2025-10-02,22:17:00,SHORT,0,-0.75,0.0,-0.75
179,2025-10-02,23:03:00,SHORT,0,8.5,0.0,8.5
180,2025-10-02,23:48:00,SHORT,0,14.75,0.0,14.75
181,2025-10-02,23:53:00,SHORT,0,-0.5,0.0,-0.5
182,2025-10-03,00:02:00,SHORT,0,-2.75,0.0,-2.75
183,2025-10-03,00:06:00,SHORT,0,-7.5,0.0,-7.5
184,2025-10-03,01:00:00,SHORT,0,23.5,0.0,23.5
185,2025-10-03,01:14:00,SHORT,0,-2.25,0.0,-2.25
186,2025-10-03,01:22:00,SHORT,0,-2.75,0.0,-2.75
187,2025-10-03,01:27:00,SHORT,0,-4.75,0.0,-4.75
188,2025-10-03,01:33:00,SHORT,0,-0.25,0.0,-0.25
189,2025-10-03,02:06:00,SHORT,0,12.5,0.0,12.5
190,2025-10-03,02:49:00,SHORT,0,3.5,0.0,3.5
191,2025-10-03,02:59:00,SHORT,0,-1.5,0.0,-1.5
192,2025-10-03,03:16:00,SHORT,0,0.75,0.0,0.75
193,2025-10-03,03:18:00,SHORT,0,-0.5,0.0,-0.5
194,2025-10-03,03:21:00,SHORT,0,-0.5,0.0,-0.5
195,2025-10-03,04:13:00,SHORT,0,13.0,0.0,13.0
196,2025-10-03,04:16:00,SHORT,0,-1.75,0.0,-1.75
197,2025-10-03,04:53:00,SHORT,0,-0.25,0.0,-0.25
198,2025-10-03,05:18:00,SHORT,0,4.5,0.0,4.5
199,2025-10-03,05:48:00,SHORT,0,4.5,0.0,4.5
200,2025-10-03,06:46:00,SHORT,0,10.0,0.0,10.0
201,2025-10-03,07:01:00,SHORT,0,-3.0,0.0,-3.0
202,2025-10-03,07:03:00,SHORT,0,-6.0,0.0,-6.0
203,2025-10-03,07:10:00,SHORT,0,-1.75,0.0,-1.75
204,2025-10-03,07:25:00,SHORT,0,-1.25,0.0,-1.25
205,2025-10-03,07:56:00,SHORT,0,0.5,0.0,0.5
206,2025-10-03,08:04:00,SHORT,0,-2.5,0.0,-2.5
207,2025-10-03,08:09:00,SHORT,0,-0.75,0.0,-0.75
208,2025-10-03,08:18:00,SHORT,0,-2.25,0.0,-2.25
209,2025-10-03,08:25:00,SHORT,0,0.0,0.0,0.0
210,2025-10-03,08:29:00,SHORT,0,-2.0,0.0,-2.0
211,2025-10-03,08:34:00,SHORT,0,-2.0,0.0,-2.0
212,2025-10-03,08:41:00,SHORT,0,-1.0,0.0,-1.0
213,2025-10-03,08:47:00,SHORT,0,0.0,0.0,0.0
214,2025-10-03,08:52:00,SHORT,0,-1.75,0.0,-1.75
215,2025-10-03,08:57:00,SHORT,0,-1.0,0.0,-1.0
216,2025-10-03,09:06:00,SHORT,0,-4.75,0.0,-4.75
217,2025-10-03,09:10:00,SHORT,0,-1.75,0.0,-1.75
218,2025-10-03,09:15:00,SHORT,0,-1.75,0.0,-1.75
219,2025-10-03,09:45:00,SHORT,0,0.5,0.0,0.5
220,2025-10-03,10:11:00,SHORT,0,9.25,0.0,9.25
221,2025-10-03,10:50:00,SHORT,0,-2.75,0.0,-2.75
222,2025-10-03,10:58:00,SHORT,0,-5.25,0.0,-5.25
223,2025-10-03,11:05:00,SHORT,0,-6.75,0.0,-6.75
224,2025-10-03,11:09:00,SHORT,0,-3.0,0.0,-3.0
225,2025-10-03,11:56:00,SHORT,0,-9.75,0.0,-9.75
226,2025-10-03,12:14:00,SHORT,0,-6.0,0.0,-6.0
227,2025-10-03,12:20:00,SHORT,0,-6.25,0.0,-6.25
228,2025-10-03,12:35:00,SHORT,0,-3.5,0.0,-3.5
229,2025-10-03,12:57:00,SHORT,0,-2.75,0.0,-2.75
230,2025-10-03,13:16:00,SHORT,0,-4.5,0.0,-4.5
231,2025-10-03,13:43:00,SHORT,0,1.25,0.0,1.25
232,2025-10-03,13:56:00,SHORT,0,-6.75,0.0,-6.75
233,2025-10-03,14:21:00,SHORT,0,-22.75,0.0,-22.75
234,2025-10-03,14:34:00,SHORT,0,1.0,0.0,1.0
235,2025-10-03,14:51:00,SHORT,0,12.5,0.0,12.5
236,2025-10-03,15:02:00,SHORT,0,4.25,0.0,4.25
237,2025-10-03,15:10:00,SHORT,0,-8.25,0.0,-8.25
238,2025-10-03,15:35:00,SHORT,0,13.75,0.0,13.75
239,2025-10-03,15:38:00,SHORT,0,-5.0,0.0,-5.0
240,2025-10-03,15:49:00,SHORT,0,-6.25,0.0,-6.25
241,2025-10-03,16:12:00,SHORT,0,12.75,0.0,12.75
242,2025-10-03,16:19:00,SHORT,0,-5.0,0.0,-5.0
243,2025-10-03,16:22:00,SHORT,0,-4.25,0.0,-4.25
244,2025-10-03,16:32:00,SHORT,0,-4.25,0.0,-4.25
245,2025-10-03,16:34:00,SHORT,0,-1.75,0.0,-1.75
246,2025-10-03,16:37:00,SHORT,0,-4.75,0.0,-4.75
247,2025-10-03,16:58:00,SHORT,0,-7.0,0.0,-7.0
248,2025-10-03,17:01:00,SHORT,0,-4.0,0.0,-4.0
249,2025-10-03,17:17:00,SHORT,0,-23.75,0.0,-23.75
250,2025-10-03,17:36:00,SHORT,0,-12.25,0.0,-12.25
251,2025-10-03,17:42:00,SHORT,0,-10.25,0.0,-10.25
252,2025-10-03,18:34:00,SHORT,0,36.25,0.0,36.25
253,2025-10-03,19:04:00,SHORT,0,-8.75,0.0,-8.75
254,2025-10-03,19:17:00,SHORT,0,2.75,0.0,2.75
255,2025-10-03,19:29:00,SHORT,0,-4.5,0.0,-4.5
256,2025-10-03,19:52:00,SHORT,0,-17.25,0.0,-17.25
257,2025-10-03,20:27:00,SHORT,0,-1.75,0.0,-1.75
258,2025-10-03,20:47:00,SHORT,0,2.25,0.0,2.25
259,2025-10-03,20:51:00,SHORT,0,-4.5,0.0,-4.5
260,2025-10-03,20:59:00,SHORT,0,-2.5,0.0,-2.5
261,2025-10-05,22:37:00,SHORT,0,19.0,0.0,19.0
262,2025-10-05,22:41:00,SHORT,0,-2.25,0.0,-2.25
263,2025-10-05,23:12:00,SHORT,0,15.25,0.0,15.25
264,2025-10-05,23:20:00,SHORT,0,0.0,0.0,0.0
265,2025-10-05,23:23:00,SHORT,0,-2.75,0.0,-2.75
266,2025-10-05,23:50:00,SHORT,0,16.5,0.0,16.5
267,2025-10-06,00:10:00,SHORT,0,-2.75,0.0,-2.75
268,2025-10-06,00:22:00,SHORT,0,-1.25,0.0,-1.25
269,2025-10-06,01:04:00,SHORT,0,0.75,0.0,0.75
270,2025-10-06,01:18:00,SHORT,0,2.25,0.0,2.25
271,2025-10-06,01:22:00,SHORT,0,-1.5,0.0,-1.5
272,2025-10-06,01:57:00,SHORT,0,9.5,0.0,9.5
273,2025-10-06,02:08:00,SHORT,0,-1.0,0.0,-1.0
274,2025-10-06,02:11:00,SHORT,0,-2.75,0.0,-2.75
275,2025-10-06,02:30:00,SHORT,0,-0.25,0.0,-0.25
276,2025-10-06,02:39:00,SHORT,0,-2.5,0.0,-2.5
277,2025-10-06,02:48:00,SHORT,0,-1.0,0.0,-1.0
278,2025-10-06,02:52:00,SHORT,0,-1.5,0.0,-1.5
279,2025-10-06,03:21:00,SHORT,0,6.5,0.0,6.5
280,2025-10-06,03:25:00,SHORT,0,-1.5,0.0,-1.5
281,2025-10-06,03:37:00,SHORT,0,-4.5,0.0,-4.5
282,2025-10-06,03:58:00,SHORT,0,0.5,0.0,0.5
283,2025-10-06,04:48:00,SHORT,0,14.0,0.0,14.0
284,2025-10-06,04:54:00,SHORT,0,-1.0,0.0,-1.0
285,2025-10-06,05:38:00,SHORT,0,-2.0,0.0,-2.0
286,2025-10-06,05:42:00,SHORT,0,-4.0,0.0,-4.0
287,2025-10-06,05:59:00,SHORT,0,0.5,0.0,0.5
288,2025-10-06,06:01:00,SHORT,0,-0.5,0.0,-0.5
289,2025-10-06,06:07:00,SHORT,0,-5.5,0.0,-5.5
290,2025-10-06,06:22:00,SHORT,0,-0.25,0.0,-0.25
291,2025-10-06,06:29:00,SHORT,0,-1.0,0.0,-1.0
292,2025-10-06,06:34:00,SHORT,0,-2.0,0.0,-2.0
293,2025-10-06,06:59:00,SHORT,0,9.75,0.0,9.75
294,2025-10-06,07:19:00,SHORT,0,-0.25,0.0,-0.25
295,2025-10-06,07:22:00,SHORT,0,-1.5,0.0,-1.5
296,2025-10-06,07:24:00,SHORT,0,-4.75,0.0,-4.75
297,2025-10-06,08:19:00,SHORT,0,19.75,0.0,19.75
298,2025-10-06,08:23:00,SHORT,0,-7.0,0.0,-7.0
299,2025-10-06,08:34:00,SHORT,0,-1.0,0.0,-1.0
300,2025-10-06,08:39:00,SHORT,0,-4.0,0.0,-4.0
301,2025-10-06,08:43:00,SHORT,0,-4.5,0.0,-4.5
302,2025-10-06,08:50:00,SHORT,0,-4.5,0.0,-4.5
303,2025-10-06,09:12:00,SHORT,0,4.5,0.0,4.5
304,2025-10-06,09:48:00,SHORT,0,18.5,0.0,18.5
305,2025-10-06,09:57:00,SHORT,0,-0.25,0.0,-0.25
306,2025-10-06,10:12:00,SHORT,0,1.25,0.0,1.25
307,2025-10-06,10:26:00,SHORT,0,-0.5,0.0,-0.5
308,2025-10-06,11:02:00,SHORT,0,23.0,0.0,23.0
309,2025-10-06,11:04:00,SHORT,0,-1.25,0.0,-1.25
310,2025-10-06,12:23:00,SHORT,0,70.0,0.0,70.0
311,2025-10-06,12:26:00,SHORT,0,-3.75,0.0,-3.75
312,2025-10-06,12:28:00,SHORT,0,-4.25,0.0,-4.25
313,2025-10-06,12:57:00,SHORT,0,-4.75,0.0,-4.75
314,2025-10-06,12:59:00,SHORT,0,-2.5,0.0,-2.5
315,2025-10-06,13:11:00,SHORT,0,-8.5,0.0,-8.5
316,2025-10-06,13:26:00,SHORT,0,-0.75,0.0,-0.75
317,2025-10-06,13:32:00,SHORT,0,-5.5,0.0,-5.5
318,2025-10-06,14:03:00,SHORT,0,-13.25,0.0,-13.25
319,2025-10-06,14:11:00,SHORT,0,-12.25,0.0,-12.25
320,2025-10-06,14:26:00,SHORT,0,0.0,0.0,0.0
321,2025-10-06,14:56:00,SHORT,0,0.5,0.0,0.5
322,2025-10-06,15:19:00,SHORT,0,13.75,0.0,13.75
323,2025-10-06,15:22:00,SHORT,0,-5.0,0.0,-5.0
324,2025-10-06,15:31:00,SHORT,0,-4.5,0.0,-4.5
325,2025-10-06,16:06:00,SHORT,0,31.5,0.0,31.5
326,2025-10-06,16:36:00,SHORT,0,0.0,0.0,0.0
327,2025-10-06,16:51:00,SHORT,0,-9.25,0.0,-9.25
328,2025-10-06,17:03:00,SHORT,0,-2.25,0.0,-2.25
329,2025-10-06,17:06:00,SHORT,0,-1.75,0.0,-1.75
330,2025-10-06,17:37:00,SHORT,0,15.25,0.0,15.25
331,2025-10-06,17:44:00,SHORT,0,2.0,0.0,2.0
332,2025-10-06,17:50:00,SHORT,0,-2.5,0.0,-2.5
333,2025-10-06,18:10:00,SHORT,0,2.75,0.0,2.75
334,2025-10-06,18:16:00,SHORT,0,-4.75,0.0,-4.75
335,2025-10-06,18:41:00,SHORT,0,9.25,0.0,9.25
336,2025-10-06,18:49:00,SHORT,0,0.25,0.0,0.25
337,2025-10-06,18:57:00,SHORT,0,-5.0,0.0,-5.0
338,2025-10-06,19:01:00,SHORT,0,-2.0,0.0,-2.0
339,2025-10-06,19:17:00,SHORT,0,-6.25,0.0,-6.25
340,2025-10-06,19:43:00,SHORT,0,-5.0,0.0,-5.0
341,2025-10-06,20:46:00,SHORT,0,1.25,0.0,1.25
342,2025-10-06,22:16:00,SHORT,0,4.0,0.0,4.0
343,2025-10-06,22:18:00,SHORT,0,-0.75,0.0,-0.75
344,2025-10-06,22:21:00,SHORT,0,-0.25,0.0,-0.25
345,2025-10-06,22:30:00,SHORT,0,-4.25,0.0,-4.25
346,2025-10-06,22:32:00,SHORT,0,-4.25,0.0,-4.25
347,2025-10-06,23:15:00,SHORT,0,-1.5,0.0,-1.5
348,2025-10-06,23:33:00,SHORT,0,5.75,0.0,5.75
349,2025-10-06,23:35:00,SHORT,0,-0.5,0.0,-0.5
350,2025-10-06,23:55:00,SHORT,0,1.5,0.0,1.5
351,2025-10-07,00:35:00,SHORT,0,-8.0,0.0,-8.0
352,2025-10-07,00:46:00,SHORT,0,-4.25,0.0,-4.25
353,2025-10-07,01:01:00,SHORT,0,-0.75,0.0,-0.75
354,2025-10-07,01:17:00,SHORT,0,-0.75,0.0,-0.75
355,2025-10-07,01:21:00,SHORT,0,-2.5,0.0,-2.5
356,2025-10-07,01:40:00,SHORT,0,-0.5,0.0,-0.5
357,2025-10-07,01:52:00,SHORT,0,-0.5,0.0,-0.5
358,2025-10-07,02:20:00,SHORT,0,8.0,0.0,8.0
359,2025-10-07,02:33:00,SHORT,0,-1.25,0.0,-1.25
360,2025-10-07,02:36:00,SHORT,0,-1.5,0.0,-1.5
361,2025-10-07,02:43:00,SHORT,0,-4.5,0.0,-4.5
362,2025-10-07,02:46:00,SHORT,0,-0.75,0.0,-0.75
363,2025-10-07,03:11:00,SHORT,0,3.25,0.0,3.25
364,2025-10-07,03:33:00,SHORT,0,5.75,0.0,5.75
365,2025-10-07,03:59:00,SHORT,0,1.25,0.0,1.25
366,2025-10-07,04:05:00,SHORT,0,-1.75,0.0,-1.75
367,2025-10-07,04:36:00,SHORT,0,14.75,0.0,14.75
368,2025-10-07,05:06:00,SHORT,0,-2.75,0.0,-2.75
369,2025-10-07,05:14:00,SHORT,0,-2.25,0.0,-2.25
370,2025-10-07,05:17:00,SHORT,0,-0.25,0.0,-0.25
371,2025-10-07,05:47:00,SHORT,0,4.75,0.0,4.75
372,2025-10-07,06:11:00,SHORT,0,-4.0,0.0,-4.0
373,2025-10-07,06:43:00,SHORT,0,-6.0,0.0,-6.0
374,2025-10-07,07:03:00,SHORT,0,3.0,0.0,3.0
375,2025-10-07,07:41:00,SHORT,0,-0.25,0.0,-0.25
376,2025-10-07,07:47:00,SHORT,0,-2.0,0.0,-2.0
377,2025-10-07,08:05:00,SHORT,0,-1.75,0.0,-1.75
378,2025-10-07,08:25:00,SHORT,0,-3.5,0.0,-3.5
379,2025-10-07,09:27:00,SHORT,0,38.25,0.0,38.25
380,2025-10-07,09:31:00,SHORT,0,-1.0,0.0,-1.0
381,2025-10-07,09:42:00,SHORT,0,-1.5,0.0,-1.5
382,2025-10-07,09:46:00,SHORT,0,-2.5,0.0,-2.5
383,2025-10-07,09:48:00,SHORT,0,-0.75,0.0,-0.75
384,2025-10-07,09:56:00,SHORT,0,-0.5,0.0,-0.5
385,2025-10-07,10:02:00,SHORT,0,-3.5,0.0,-3.5
386,2025-10-07,10:19:00,SHORT,0,-4.75,0.0,-4.75
387,2025-10-07,10:22:00,SHORT,0,-2.25,0.0,-2.25
388,2025-10-07,10:25:00,SHORT,0,-0.75,0.0,-0.75
389,2025-10-07,10:28:00,SHORT,0,-1.5,0.0,-1.5
390,2025-10-07,10:43:00,SHORT,0,1.5,0.0,1.5
391,2025-10-07,10:58:00,SHORT,0,-2.0,0.0,-2.0
392,2025-10-07,11:17:00,SHORT,0,-2.0,0.0,-2.0
393,2025-10-07,11:27:00,SHORT,0,-2.75,0.0,-2.75
